"","TFs","target","mor","shared_name"
"2629","IRF9","KSR1",0.183492190057584,"IRF9 (interacts with) KSR1"
"2630","IRF9","MX1",0.226930452227286,"IRF9 (interacts with) MX1"
"2631","IRF9","OAS2",0.252488748440935,"IRF9 (interacts with) OAS2"
"2632","IRF9","OAS3",0.63842310325114,"IRF9 (interacts with) OAS3"
"2633","IRF9","RSAD2",0.999600046499253,"IRF9 (interacts with) RSAD2"
"2634","IRF9","SAMD9L",0.553604561776764,"IRF9 (interacts with) SAMD9L"
"2635","JUN","ABCB1",-0.000788169771888567,"JUN (interacts with) ABCB1"
"2636","JUN","ACTA1",0.965775052035476,"JUN (interacts with) ACTA1"
"2637","JUN","APP",-2.64004966039498e-05,"JUN (interacts with) APP"
"2638","JUN","ATF3",0.911391332852356,"JUN (interacts with) ATF3"
"2639","JUN","BATF3",-4.40256604368781e-06,"JUN (interacts with) BATF3"
"2640","JUN","BDKRB1",0.359122950261563,"JUN (interacts with) BDKRB1"
"2641","JUN","BRCA1",-0.124508355752218,"JUN (interacts with) BRCA1"
"2642","JUN","CCL2",-0.988504910038886,"JUN (interacts with) CCL2"
"2643","JUN","CCL4",0.816259000703898,"JUN (interacts with) CCL4"
"2644","JUN","CCL5",-0.0209552238688338,"JUN (interacts with) CCL5"
"2645","JUN","CCND1",-5.43188857663931e-06,"JUN (interacts with) CCND1"
"2646","JUN","CCND2",0.708873534966497,"JUN (interacts with) CCND2"
"2647","JUN","CD44",-0.135407339337364,"JUN (interacts with) CD44"
"2648","JUN","CD82",0.940038100981468,"JUN (interacts with) CD82"
"2649","JUN","CDKN1A",0.641777873751822,"JUN (interacts with) CDKN1A"
"2650","JUN","CHGA",0.97063790288225,"JUN (interacts with) CHGA"
"2651","JUN","CREM",0.187909536506417,"JUN (interacts with) CREM"
"2652","JUN","CSF2",-1.02778953419774e-06,"JUN (interacts with) CSF2"
"2653","JUN","CSTA",0.4791097882352,"JUN (interacts with) CSTA"
"2654","JUN","CYP11A1",0.310915616563851,"JUN (interacts with) CYP11A1"
"2655","JUN","CYP19A1",-1.06491951133589e-05,"JUN (interacts with) CYP19A1"
"2656","JUN","CYP2J2",0.266411745410056,"JUN (interacts with) CYP2J2"
"2657","JUN","DDIT3",0.821428209747927,"JUN (interacts with) DDIT3"
"2658","JUN","EDN1",0.791240438793918,"JUN (interacts with) EDN1"
"2659","JUN","EGFR",0.859542493701519,"JUN (interacts with) EGFR"
"2660","JUN","ELN",0.863152567654406,"JUN (interacts with) ELN"
"2661","JUN","ETS1",-4.28802814972997e-06,"JUN (interacts with) ETS1"
"2662","JUN","ETS2",0.462321561707659,"JUN (interacts with) ETS2"
"2663","JUN","EZR",-0.274412405012173,"JUN (interacts with) EZR"
"2664","JUN","F3",0.50197342936458,"JUN (interacts with) F3"
"2665","JUN","FAS",0.91426228131744,"JUN (interacts with) FAS"
"2666","JUN","FASLG",-0.229073602746635,"JUN (interacts with) FASLG"
"2667","JUN","FOS",0.994435115533922,"JUN (interacts with) FOS"
"2668","JUN","FOSL1",0.926038552750073,"JUN (interacts with) FOSL1"
"2669","JUN","GCLC",0.898145612267878,"JUN (interacts with) GCLC"
"2670","JUN","GJA1",0.384967659118796,"JUN (interacts with) GJA1"
"2671","JUN","GNRHR",-3.03785732687523e-06,"JUN (interacts with) GNRHR"
"2672","JUN","HEY1",0.80325197320766,"JUN (interacts with) HEY1"
"2673","JUN","ICAM1",0.848260479236643,"JUN (interacts with) ICAM1"
"2674","JUN","IER5",0.557180967520105,"JUN (interacts with) IER5"
"2675","JUN","IFNB1",0.221034231939966,"JUN (interacts with) IFNB1"
"2676","JUN","IFNG",-2.73014760175808e-06,"JUN (interacts with) IFNG"
"2677","JUN","IGF1",0.356910904725017,"JUN (interacts with) IGF1"
"2678","JUN","IL12A",-0.0066985646886233,"JUN (interacts with) IL12A"
"2679","JUN","IL12B",0.495952144864577,"JUN (interacts with) IL12B"
"2680","JUN","IL1A",0.548828395210152,"JUN (interacts with) IL1A"
"2681","JUN","IL1B",0.329789140679445,"JUN (interacts with) IL1B"
"2682","JUN","IL2",0.665968466128523,"JUN (interacts with) IL2"
"2683","JUN","IL24",-0.283398735153126,"JUN (interacts with) IL24"
"2684","JUN","IL5",-0.000531459045296413,"JUN (interacts with) IL5"
"2685","JUN","IL5RA",-0.0217191676969523,"JUN (interacts with) IL5RA"
"2686","JUN","IL6",-0.143064826286698,"JUN (interacts with) IL6"
"2687","JUN","ITGAX",0.833531889596526,"JUN (interacts with) ITGAX"
"2688","JUN","IVL",0.788777977963434,"JUN (interacts with) IVL"
"2689","JUN","KRT16",0.69971838726981,"JUN (interacts with) KRT16"
"2690","JUN","LBP",0.966837222220818,"JUN (interacts with) LBP"
"2691","JUN","MAT2A",0.946523637840244,"JUN (interacts with) MAT2A"
"2692","JUN","MGP",0.282753530842799,"JUN (interacts with) MGP"
"2693","JUN","MMP1",0.703806436710237,"JUN (interacts with) MMP1"
"2694","JUN","MMP12",-3.76052095234745e-07,"JUN (interacts with) MMP12"
"2695","JUN","MMP13",0.450383138535904,"JUN (interacts with) MMP13"
"2696","JUN","MMP2",-0.489545568654128,"JUN (interacts with) MMP2"
"2697","JUN","MMP3",0.4791097882352,"JUN (interacts with) MMP3"
"2698","JUN","MMP7",0.574976717486413,"JUN (interacts with) MMP7"
"2699","JUN","MMP9",0.201632765692662,"JUN (interacts with) MMP9"
"2700","JUN","MYB",0.229490106531382,"JUN (interacts with) MYB"
"2701","JUN","MYC",-5.5068258363479e-05,"JUN (interacts with) MYC"
"2702","JUN","NAT1",-0.0125559861717437,"JUN (interacts with) NAT1"
"2703","JUN","NFKB2",0.687275351781373,"JUN (interacts with) NFKB2"
"2704","JUN","NGF",0.267356647732751,"JUN (interacts with) NGF"
"2705","JUN","NOS2",-1.4172115461165e-07,"JUN (interacts with) NOS2"
"2706","JUN","NOX5",-0.00113631510942074,"JUN (interacts with) NOX5"
"2707","JUN","NPY",-9.98151420939024e-08,"JUN (interacts with) NPY"
"2708","JUN","NQO1",0.209563297695143,"JUN (interacts with) NQO1"
"2709","JUN","NR3C1",0.782954418543597,"JUN (interacts with) NR3C1"
"2710","JUN","NTRK1",0.214426845435229,"JUN (interacts with) NTRK1"
"2711","JUN","NTS",0.4791097882352,"JUN (interacts with) NTS"
"2712","JUN","OXTR",0.528451153902048,"JUN (interacts with) OXTR"
"2713","JUN","PDHA1",-0.52696019429965,"JUN (interacts with) PDHA1"
"2714","JUN","PENK",0.870151018507767,"JUN (interacts with) PENK"
"2715","JUN","PGR",-0.955683991887411,"JUN (interacts with) PGR"
"2716","JUN","PLA2G4A",-0.000878269425618896,"JUN (interacts with) PLA2G4A"
"2717","JUN","PLAT",0.262652887152769,"JUN (interacts with) PLAT"
"2718","JUN","PLAUR",0.969036873258998,"JUN (interacts with) PLAUR"
"2719","JUN","POLD2",0.554797263340348,"JUN (interacts with) POLD2"
"2720","JUN","PPARA",0.894345216234389,"JUN (interacts with) PPARA"
"2721","JUN","PPARD",0.280800554609617,"JUN (interacts with) PPARD"
"2722","JUN","PTGS2",-0.0503880405694518,"JUN (interacts with) PTGS2"
"2723","JUN","PTN",-0.0303529844747709,"JUN (interacts with) PTN"
"2724","JUN","PTX3",-0.803180921567042,"JUN (interacts with) PTX3"
"2725","JUN","RARB",0.210368409131234,"JUN (interacts with) RARB"
"2726","JUN","RELB",-0.000435279345653442,"JUN (interacts with) RELB"
"2727","JUN","REN",0.972898718762826,"JUN (interacts with) REN"
"2728","JUN","RHOB",0.970165674724659,"JUN (interacts with) RHOB"
"2729","JUN","RUNX2",0.180590714322607,"JUN (interacts with) RUNX2"
"2730","JUN","SELE",0.723781203582763,"JUN (interacts with) SELE"
"2731","JUN","SERPINE1",-4.64059807055405e-06,"JUN (interacts with) SERPINE1"
"2732","JUN","SMAD7",0.297652919895167,"JUN (interacts with) SMAD7"
"2733","JUN","SPI1",0.4791097882352,"JUN (interacts with) SPI1"
"2734","JUN","SPP1",-8.67037992921672e-06,"JUN (interacts with) SPP1"
"2735","JUN","SPRR1A",0.598424938104767,"JUN (interacts with) SPRR1A"
"2736","JUN","SPRR1B",0.465912662707893,"JUN (interacts with) SPRR1B"
"2737","JUN","SPRR3",0.419650689190189,"JUN (interacts with) SPRR3"
"2738","JUN","STMN1",-0.0278211078318792,"JUN (interacts with) STMN1"
"2739","JUN","TFF1",0.234668098242057,"JUN (interacts with) TFF1"
"2740","JUN","TFPI2",0.557180967520105,"JUN (interacts with) TFPI2"
"2741","JUN","TGFB1",0.47070663700826,"JUN (interacts with) TGFB1"
"2742","JUN","TIMP2",0.563129715024621,"JUN (interacts with) TIMP2"
"2743","JUN","TNC",-0.981219408549488,"JUN (interacts with) TNC"
"2744","JUN","TNF",0.36356473127025,"JUN (interacts with) TNF"
"2745","JUN","TNFRSF10A",-0.00550962078773149,"JUN (interacts with) TNFRSF10A"
"2746","JUN","TP53",0.736334097512175,"JUN (interacts with) TP53"
"2747","JUN","TXN",0.630546634006453,"JUN (interacts with) TXN"
"2748","JUN","UGT2B15",0.430229945101184,"JUN (interacts with) UGT2B15"
"2749","JUN","VCAM1",0.342681986668677,"JUN (interacts with) VCAM1"
"2750","JUN","VDR",0.98097561425697,"JUN (interacts with) VDR"
"2751","JUN","VEGFA",-1.4172115461165e-07,"JUN (interacts with) VEGFA"
"2752","JUN","VIM",0.790421844146554,"JUN (interacts with) VIM"
"2753","JUND","CCL5",-6.97536871859448e-07,"JUND (interacts with) CCL5"
"2754","JUND","CCR4",-8.01498272214477e-07,"JUND (interacts with) CCR4"
"2755","JUND","CD40LG",0.943503667403146,"JUND (interacts with) CD40LG"
"2756","JUND","CLU",-2.9958966459272e-07,"JUND (interacts with) CLU"
"2757","JUND","CSTA",-5.37519243445393e-05,"JUND (interacts with) CSTA"
"2758","JUND","FOSL1",0.988615268182625,"JUND (interacts with) FOSL1"
"2759","JUND","GADD45A",0.529652631250442,"JUND (interacts with) GADD45A"
"2760","JUND","IL3",-0.00723848400323922,"JUND (interacts with) IL3"
"2761","JUND","IL6",0.398722372134196,"JUND (interacts with) IL6"
"2762","JUND","ITGAV",-7.81937886160162e-06,"JUND (interacts with) ITGAV"
"2763","JUND","ITGB3",-0.155147539452882,"JUND (interacts with) ITGB3"
"2764","JUND","IVL",0.350311035735907,"JUND (interacts with) IVL"
"2765","JUND","MMP13",-0.00121131505481818,"JUND (interacts with) MMP13"
"2766","JUND","MYB",-9.69275439243704e-08,"JUND (interacts with) MYB"
"2767","JUND","NOS2",-0.00014920662631468,"JUND (interacts with) NOS2"
"2768","JUND","NQO2",0.60654022062689,"JUND (interacts with) NQO2"
"2769","JUND","PLAUR",0.642893275610203,"JUND (interacts with) PLAUR"
"2770","JUND","SOX4",-3.17150005201928e-07,"JUND (interacts with) SOX4"
"2771","JUND","TGFB1",0.937624933124376,"JUND (interacts with) TGFB1"
"2772","KLF4","ATF3",-0.91569798641782,"KLF4 (interacts with) ATF3"
"2773","KLF4","BIRC5",-0.659209711690929,"KLF4 (interacts with) BIRC5"
"2774","KLF4","CCND1",0.945442434837792,"KLF4 (interacts with) CCND1"
"2775","KLF4","CDH1",-0.638759236159637,"KLF4 (interacts with) CDH1"
"2776","KLF4","CDKN1A",0.211175712818827,"KLF4 (interacts with) CDKN1A"
"2777","KLF4","GPA33",-0.0123239005090296,"KLF4 (interacts with) GPA33"
"2778","KLF4","LAMA3",-0.025036696172252,"KLF4 (interacts with) LAMA3"
"2779","KLF4","NANOG",-0.988840242147515,"KLF4 (interacts with) NANOG"
"2780","KLF4","PFKP",-0.692471763363274,"KLF4 (interacts with) PFKP"
"2781","KLF4","RARA",-0.0662855376947696,"KLF4 (interacts with) RARA"
"2782","KLF4","THBD",0.232069334816143,"KLF4 (interacts with) THBD"
"2783","KLF4","VDR",-0.99857347764382,"KLF4 (interacts with) VDR"
"2784","LEF1","AR",0.729617935724407,"LEF1 (interacts with) AR"
"2785","LEF1","BIRC5",-0.0717129775263947,"LEF1 (interacts with) BIRC5"
"2786","LEF1","CCL7",-1.22509799312355e-07,"LEF1 (interacts with) CCL7"
"2787","LEF1","CCND1",0.99740192202552,"LEF1 (interacts with) CCND1"
"2788","LEF1","CD1D",0.825054137462091,"LEF1 (interacts with) CD1D"
"2789","LEF1","CDX1",-1.87350179237558e-06,"LEF1 (interacts with) CDX1"
"2790","LEF1","CLDN2",-1.72730455815864e-06,"LEF1 (interacts with) CLDN2"
"2791","LEF1","CTNNB1",-0.0330913732001853,"LEF1 (interacts with) CTNNB1"
"2792","LEF1","DCT",-0.730681555491002,"LEF1 (interacts with) DCT"
"2793","LEF1","DSP",-8.61695437433411e-08,"LEF1 (interacts with) DSP"
"2794","LEF1","EDA",0.948629170944905,"LEF1 (interacts with) EDA"
"2795","LEF1","ELANE",0.47070663700826,"LEF1 (interacts with) ELANE"
"2796","LEF1","MITF",0.184222981134161,"LEF1 (interacts with) MITF"
"2797","LEF1","MMP7",-0.00737970591238846,"LEF1 (interacts with) MMP7"
"2798","LEF1","MYC",-0.00844300144793785,"LEF1 (interacts with) MYC"
"2799","LEF1","MYCBP",0.266411745410056,"LEF1 (interacts with) MYCBP"
"2800","LEF1","NRCAM",0.987872695574753,"LEF1 (interacts with) NRCAM"
"2801","LEF1","NT5E",0.911806416588864,"LEF1 (interacts with) NT5E"
"2802","LEF1","RAG2",-0.713325303604422,"LEF1 (interacts with) RAG2"
"2803","LEF1","SNAI2",-0.000211063429597174,"LEF1 (interacts with) SNAI2"
"2804","LEF1","TCF3",-3.08248219161642e-07,"LEF1 (interacts with) TCF3"
"2805","MITF","ACP5",0.317142551815217,"MITF (interacts with) ACP5"
"2806","MITF","APEX1",-2.33118820807151e-05,"MITF (interacts with) APEX1"
"2807","MITF","BCL2",0.439688614592135,"MITF (interacts with) BCL2"
"2808","MITF","BCL2A1",-0.00169778623838767,"MITF (interacts with) BCL2A1"
"2809","MITF","BEST1",-1.83951209158463e-07,"MITF (interacts with) BEST1"
"2810","MITF","BIRC7",-4.84814311666183e-07,"MITF (interacts with) BIRC7"
"2811","MITF","CDK2",0.324489044493973,"MITF (interacts with) CDK2"
"2812","MITF","CDKN2A",0.335132005234439,"MITF (interacts with) CDKN2A"
"2813","MITF","CLCN7",-1.17915483108447e-06,"MITF (interacts with) CLCN7"
"2814","MITF","CTSK",0.744819110762346,"MITF (interacts with) CTSK"
"2815","MITF","DCT",0.45395905670298,"MITF (interacts with) DCT"
"2816","MITF","DIAPH1",0.281776040917576,"MITF (interacts with) DIAPH1"
"2817","MITF","FOS",0.871854992207091,"MITF (interacts with) FOS"
"2818","MITF","GPNMB",-3.17150005201928e-07,"MITF (interacts with) GPNMB"
"2819","MITF","GPR143",0.675641593882574,"MITF (interacts with) GPR143"
"2820","MITF","HERC2",-0.121029656630436,"MITF (interacts with) HERC2"
"2821","MITF","HIF1A",-3.26301648501167e-07,"MITF (interacts with) HIF1A"
"2822","MITF","HOXB4",-1.4172115461165e-07,"MITF (interacts with) HOXB4"
"2823","MITF","ITPR1",-0.000167582483410013,"MITF (interacts with) ITPR1"
"2824","MITF","KIT",0.224390406351357,"MITF (interacts with) KIT"
"2825","MITF","MAPRE2",-0.0118716490620818,"MITF (interacts with) MAPRE2"
"2826","MITF","MET",0.819226126868568,"MITF (interacts with) MET"
"2827","MITF","MLANA",-0.0120958088564922,"MITF (interacts with) MLANA"
"2828","MITF","OCA2",0.190897972935171,"MITF (interacts with) OCA2"
"2829","MITF","PPARGC1A",0.923875001679709,"MITF (interacts with) PPARGC1A"
"2830","MITF","PRKCB",-0.0592801715988522,"MITF (interacts with) PRKCB"
"2831","MITF","RAB27A",-3.13954552941513e-05,"MITF (interacts with) RAB27A"
"2832","MITF","SERPINF1",-0.0456332884489371,"MITF (interacts with) SERPINF1"
"2833","MITF","SNAI2",-7.37445665726827e-07,"MITF (interacts with) SNAI2"
"2834","MITF","STARD13",0.645119737591434,"MITF (interacts with) STARD13"
"2835","MITF","TBC1D1",0.347031948723002,"MITF (interacts with) TBC1D1"
"2836","MITF","TRPM1",0.218540048763774,"MITF (interacts with) TRPM1"
"2837","MITF","TYR",-7.23475230153442e-06,"MITF (interacts with) TYR"
"2838","MITF","TYRP1",0.347031948723002,"MITF (interacts with) TYRP1"
"2839","MYB","ANPEP",0.190147593374587,"MYB (interacts with) ANPEP"
"2840","MYB","BCL2",-1.21192441092885e-06,"MYB (interacts with) BCL2"
"2841","MYB","CCNA1",0.290644994835144,"MYB (interacts with) CCNA1"
"2842","MYB","CD34",-1.40957964479146e-05,"MYB (interacts with) CD34"
"2843","MYB","CD4",0.359122950261563,"MYB (interacts with) CD4"
"2844","MYB","CEBPA",-4.71362661533585e-07,"MYB (interacts with) CEBPA"
"2845","MYB","COL1A1",0.763057342526855,"MYB (interacts with) COL1A1"
"2846","MYB","CTSG",0.469507557104879,"MYB (interacts with) CTSG"
"2847","MYB","DHRS2",0.293636749437336,"MYB (interacts with) DHRS2"
"2848","MYB","ELANE",0.675641593882574,"MYB (interacts with) ELANE"
"2849","MYB","ERBB2",-4.64679827361882e-05,"MYB (interacts with) ERBB2"
"2850","MYB","GSTM1",0.359122950261563,"MYB (interacts with) GSTM1"
"2851","MYB","KLF1",-2.80411413444388e-06,"MYB (interacts with) KLF1"
"2852","MYB","LCK",0.874098880246929,"MYB (interacts with) LCK"
"2853","MYB","LMO2",-2.0643990902952e-07,"MYB (interacts with) LMO2"
"2854","MYB","MAT2A",0.301699804324689,"MYB (interacts with) MAT2A"
"2855","MYB","MYC",-0.00983320349983242,"MYB (interacts with) MYC"
"2856","MYB","NMU",0.607695229256705,"MYB (interacts with) NMU"
"2857","MYB","NR3C1",0.425519492817386,"MYB (interacts with) NR3C1"
"2858","MYB","RAG2",0.196211775212672,"MYB (interacts with) RAG2"
"2859","MYB","SIM2",0.911806416588864,"MYB (interacts with) SIM2"
"2860","MYB","SP3",0.465912662707893,"MYB (interacts with) SP3"
"2861","MYB","TK1",0.984950235451126,"MYB (interacts with) TK1"
"2862","MYB","WAS",-9.12881512704793e-06,"MYB (interacts with) WAS"
"2863","MYB","WT1",-8.47168563070731e-07,"MYB (interacts with) WT1"
"2864","MYC","ACADM",0.205570627737483,"MYC (interacts with) ACADM"
"2865","MYC","ACE",-3.29825142668154e-05,"MYC (interacts with) ACE"
"2866","MYC","ACO2",-0.254021693635378,"MYC (interacts with) ACO2"
"2867","MYC","ACOX1",-0.735486649539422,"MYC (interacts with) ACOX1"
"2868","MYC","ACP5",-0.000347978261315017,"MYC (interacts with) ACP5"
"2869","MYC","ACTG1",-0.330310030082356,"MYC (interacts with) ACTG1"
"2870","MYC","ACYP2",-0.808668040541138,"MYC (interacts with) ACYP2"
"2871","MYC","ADCY9",-4.31924164683151e-05,"MYC (interacts with) ADCY9"
"2872","MYC","AHSG",-1.7695974793124e-05,"MYC (interacts with) AHSG"
"2873","MYC","AIMP2",-0.049566561753111,"MYC (interacts with) AIMP2"
"2874","MYC","AKAP1",0.206364776678227,"MYC (interacts with) AKAP1"
"2875","MYC","AKR1A1",-0.00200584447995539,"MYC (interacts with) AKR1A1"
"2876","MYC","ALDH9A1",-0.0958730153723331,"MYC (interacts with) ALDH9A1"
"2877","MYC","ALG5",-3.29825142668154e-05,"MYC (interacts with) ALG5"
"2878","MYC","AMD1",0.457539937412248,"MYC (interacts with) AMD1"
"2879","MYC","AMPD2",-1.63605478431235e-06,"MYC (interacts with) AMPD2"
"2880","MYC","AMPD3",0.459929776106787,"MYC (interacts with) AMPD3"
"2881","MYC","APC",-7.61960002605366e-06,"MYC (interacts with) APC"
"2882","MYC","APEX1",-9.98151420939024e-08,"MYC (interacts with) APEX1"
"2883","MYC","APP",0.44324757413808,"MYC (interacts with) APP"
"2884","MYC","AQR",-2.0643990902952e-07,"MYC (interacts with) AQR"
"2885","MYC","ARF1",0.386107260071334,"MYC (interacts with) ARF1"
"2886","MYC","ARF4",-0.000188120827546225,"MYC (interacts with) ARF4"
"2887","MYC","ARFGAP2",-0.579783370904239,"MYC (interacts with) ARFGAP2"
"2888","MYC","ARSB",-0.420725590116921,"MYC (interacts with) ARSB"
"2889","MYC","ASCL2",-0.00964842016233315,"MYC (interacts with) ASCL2"
"2890","MYC","ASS1",-3.96146660522615e-06,"MYC (interacts with) ASS1"
"2891","MYC","ATAD3B",0.253402217486795,"MYC (interacts with) ATAD3B"
"2892","MYC","ATF4",0.58204835988061,"MYC (interacts with) ATF4"
"2893","MYC","ATF7",0.616894249491189,"MYC (interacts with) ATF7"
"2894","MYC","ATP1A2",-3.11988756443552e-06,"MYC (interacts with) ATP1A2"
"2895","MYC","ATP6V1G2",-0.0330913732001853,"MYC (interacts with) ATP6V1G2"
"2896","MYC","AVP",-2.51941922796107e-06,"MYC (interacts with) AVP"
"2897","MYC","BAX",-0.737863520721287,"MYC (interacts with) BAX"
"2898","MYC","BBC3",0.469507557104879,"MYC (interacts with) BBC3"
"2899","MYC","BCL2",-7.81937886160162e-06,"MYC (interacts with) BCL2"
"2900","MYC","BCL2L12",0.280800554609617,"MYC (interacts with) BCL2L12"
"2901","MYC","BCL3",-1.68107907724795e-06,"MYC (interacts with) BCL3"
"2902","MYC","BLK",-1.14724611172465e-06,"MYC (interacts with) BLK"
"2903","MYC","BMP4",-0.00540233441807838,"MYC (interacts with) BMP4"
"2904","MYC","BRCA1",0.510403793301676,"MYC (interacts with) BRCA1"
"2905","MYC","BRCA2",0.29664598350348,"MYC (interacts with) BRCA2"
"2906","MYC","BRD7",0.563129715024621,"MYC (interacts with) BRD7"
"2907","MYC","BSG",0.789601023652665,"MYC (interacts with) BSG"
"2908","MYC","C9orf43",0.946523637840244,"MYC (interacts with) C9orf43"
"2909","MYC","CAD",0.437319473831392,"MYC (interacts with) CAD"
"2910","MYC","CASP8",0.536855030479259,"MYC (interacts with) CASP8"
"2911","MYC","CASP8AP2",-0.226393957649953,"MYC (interacts with) CASP8AP2"
"2912","MYC","CASP9",-0.0419783159161725,"MYC (interacts with) CASP9"
"2913","MYC","CBS",0.211985208562288,"MYC (interacts with) CBS"
"2914","MYC","CBX3",0.221869999013413,"MYC (interacts with) CBX3"
"2915","MYC","CBX5",0.637302024693752,"MYC (interacts with) CBX5"
"2916","MYC","CCKBR",-0.000691677715366568,"MYC (interacts with) CCKBR"
"2917","MYC","CCNA2",0.773583711094609,"MYC (interacts with) CCNA2"
"2918","MYC","CCNB1",0.856476947255296,"MYC (interacts with) CCNB1"
"2919","MYC","CCND1",-2.31595836763462e-07,"MYC (interacts with) CCND1"
"2920","MYC","CCND2",-3.11988756443552e-06,"MYC (interacts with) CCND2"
"2921","MYC","CCNE1",0.45276651542784,"MYC (interacts with) CCNE1"
"2922","MYC","CCT5",-3.82216879055866e-05,"MYC (interacts with) CCT5"
"2923","MYC","CD63",-0.0010657531508805,"MYC (interacts with) CD63"
"2924","MYC","CD79B",-0.0202159953055949,"MYC (interacts with) CD79B"
"2925","MYC","CDC25A",0.751300170249856,"MYC (interacts with) CDC25A"
"2926","MYC","CDC25C",0.839683671902664,"MYC (interacts with) CDC25C"
"2927","MYC","CDK4",0.382692221030129,"MYC (interacts with) CDK4"
"2928","MYC","CDK6",0.45395905670298,"MYC (interacts with) CDK6"
"2929","MYC","CDKN1A",0.254317804378085,"MYC (interacts with) CDKN1A"
"2930","MYC","CDKN2B",0.397569720429703,"MYC (interacts with) CDKN2B"
"2931","MYC","CEACAM5",0.845660112443637,"MYC (interacts with) CEACAM5"
"2932","MYC","CEBPA",-0.190910730017204,"MYC (interacts with) CEBPA"
"2933","MYC","CFLAR",-0.00781903260413169,"MYC (interacts with) CFLAR"
"2934","MYC","CHRNB1",-0.0944528777486416,"MYC (interacts with) CHRNB1"
"2935","MYC","CKS2",0.694566041340269,"MYC (interacts with) CKS2"
"2936","MYC","CLCN6",-0.00584364013781084,"MYC (interacts with) CLCN6"
"2937","MYC","CLINT1",0.318186710599169,"MYC (interacts with) CLINT1"
"2938","MYC","CLP1",-0.0273383285375335,"MYC (interacts with) CLP1"
"2939","MYC","CLUL1",-0.000139127274087568,"MYC (interacts with) CLUL1"
"2940","MYC","CMAS",0.383829309252126,"MYC (interacts with) CMAS"
"2941","MYC","COL4A1",-1.14724611172465e-06,"MYC (interacts with) COL4A1"
"2942","MYC","COX7A2L",-1.33978124525666e-05,"MYC (interacts with) COX7A2L"
"2943","MYC","CRAT",-0.000771241367738669,"MYC (interacts with) CRAT"
"2944","MYC","CRIPT",-2.67261114726451e-07,"MYC (interacts with) CRIPT"
"2945","MYC","CSDE1",-0.000104971618965064,"MYC (interacts with) CSDE1"
"2946","MYC","CST5",-0.000647769517392186,"MYC (interacts with) CST5"
"2947","MYC","CSTB",-0.00134689753337446,"MYC (interacts with) CSTB"
"2948","MYC","CTSF",-1.94880057126488e-07,"MYC (interacts with) CTSF"
"2949","MYC","CXCL2",0.74668147994975,"MYC (interacts with) CXCL2"
"2950","MYC","CXCR4",-0.0293162133865393,"MYC (interacts with) CXCR4"
"2951","MYC","CXXC1",-0.000647769517392186,"MYC (interacts with) CXXC1"
"2952","MYC","DCK",0.60654022062689,"MYC (interacts with) DCK"
"2953","MYC","DDX11",-0.0372987076322662,"MYC (interacts with) DDX11"
"2954","MYC","DDX18",-0.00025344990400368,"MYC (interacts with) DDX18"
"2955","MYC","DDX5",0.245257569915694,"MYC (interacts with) DDX5"
"2956","MYC","DFFA",-7.34955299879336e-05,"MYC (interacts with) DFFA"
"2957","MYC","DKC1",0.358016182622273,"MYC (interacts with) DKC1"
"2958","MYC","DLEU1",0.81250015296129,"MYC (interacts with) DLEU1"
"2959","MYC","DLEU2",-0.00131867485687036,"MYC (interacts with) DLEU2"
"2960","MYC","DPY30",-5.12846260634192e-07,"MYC (interacts with) DPY30"
"2961","MYC","DUSP1",0.887918471920934,"MYC (interacts with) DUSP1"
"2962","MYC","E2F1",0.689367503634994,"MYC (interacts with) E2F1"
"2963","MYC","EGR3",0.45395905670298,"MYC (interacts with) EGR3"
"2964","MYC","EIF3C",-0.0110131137968034,"MYC (interacts with) EIF3C"
"2965","MYC","EIF4A1",-0.860267460917171,"MYC (interacts with) EIF4A1"
"2966","MYC","EIF4B",0.553604561776764,"MYC (interacts with) EIF4B"
"2967","MYC","EIF4E",0.257077242580889,"MYC (interacts with) EIF4E"
"2968","MYC","EIF4EBP2",0.321329910189298,"MYC (interacts with) EIF4EBP2"
"2969","MYC","EIF5A2",0.36356473127025,"MYC (interacts with) EIF5A2"
"2970","MYC","ELK1",-0.000486439016572271,"MYC (interacts with) ELK1"
"2971","MYC","ENO1",-9.86070695965779e-06,"MYC (interacts with) ENO1"
"2972","MYC","ENTPD7",-0.049566561753111,"MYC (interacts with) ENTPD7"
"2973","MYC","EPB42",0.93352145511316,"MYC (interacts with) EPB42"
"2974","MYC","EPHX1",-0.0520668758330744,"MYC (interacts with) EPHX1"
"2975","MYC","ESD",-6.51915205198546e-05,"MYC (interacts with) ESD"
"2976","MYC","ETS2",-0.00095734155711317,"MYC (interacts with) ETS2"
"2977","MYC","EXOSC8",0.396418200380833,"MYC (interacts with) EXOSC8"
"2978","MYC","FAH",0.311948879207564,"MYC (interacts with) FAH"
"2979","MYC","FASLG",-1.94880057126488e-07,"MYC (interacts with) FASLG"
"2980","MYC","FASN",-0.000372232454818501,"MYC (interacts with) FASN"
"2981","MYC","FECH",0.872418965053155,"MYC (interacts with) FECH"
"2982","MYC","FGF9",-5.27446850111067e-07,"MYC (interacts with) FGF9"
"2983","MYC","FGFR4",-1.12226862131824e-07,"MYC (interacts with) FGFR4"
"2984","MYC","FOSL1",0.206364776678227,"MYC (interacts with) FOSL1"
"2985","MYC","FOXM1",0.858322535424752,"MYC (interacts with) FOXM1"
